idx,mlp_size,test_auc,test_acc,val_auc,val_acc,#params
21,2,92.31242428303352,74.96259351620948,93.03241325458652,76.27118644067797,26155
21,3,92.40908042261447,75.41147132169576,92.81064357189493,75.47357926221336,26943
21,4,92.12952117771499,75.56109725685786,92.84228049706408,75.07477567298105,27735
21,5,92.42748072946388,75.81047381546135,93.1232907008507,74.77567298105683,28531
21,6,91.74757652468006,74.51371571072319,92.27476855848906,75.47357926221336,29331
21,7,92.13472451300856,74.3142144638404,93.2762014931017,76.37088733798603,30135
21,8,92.05496119325647,75.81047381546135,93.03777971954037,75.17447657028913,30943
21,9,91.95008775685154,74.2643391521197,92.79814662090064,75.67298105682951,31755
21,10,91.94097520440005,75.21197007481297,92.74343047472514,75.17447657028913,32571
21,11,92.40910715796447,75.81047381546135,92.9388084201198,76.07178464606181,33391
21,12,91.9240984923232,75.71072319201994,92.58934942773872,75.2741774675972,34215
22,13,92.34893466259086,75.46134663341645,93.20392793308497,75.17447657028913,35043
22,14,91.98558007636895,75.11221945137157,92.9920848292175,73.77866400797608,35875
22,15,92.23422548324301,74.713216957606,92.49616926275405,75.07477567298105,36711
22,16,92.17582960021296,74.76309226932668,92.99554985378931,75.17447657028913,37551
22,17,91.90961099191017,75.36159600997506,92.67058002758087,73.77866400797608,38395
22,18,91.5855901518526,73.71571072319202,92.70034610306112,73.77866400797608,39243
22,2,91.5234405958644,74.46384039900249,92.43549030490634,75.2741774675972,26155
22,3,91.18802712085883,73.91521197007481,92.25583455976202,74.37686939182453,26943
22,4,92.16939081027522,76.30922693266832,93.10682855614102,75.67298105682951,27735
22,5,92.1541917720444,74.1645885286783,92.99050898626462,75.2741774675972,28531
22,6,92.23159223115054,75.96009975062344,93.18700207027646,74.37686939182453,29331
22,7,92.40511452416867,74.11471321695761,92.80669206502698,73.97806580259221,30135
22,8,91.91543233666643,75.76059850374065,93.09653604835152,75.87238285144566,30943
22,9,92.2238778196176,75.01246882793018,92.84743988504512,75.87238285144566,31755
22,10,91.54065444207606,74.56359102244389,92.38383596247623,74.8753738783649,32571
22,11,92.03850217547486,74.4139650872818,92.44956541488703,74.47657028913261,33391
22,12,92.34615166244431,75.66084788029926,93.0588268117896,75.97208374875373,34215
23,13,92.25439864193888,74.51371571072319,92.70954472459437,74.8753738783649,35043
23,14,91.73910694674207,74.11471321695761,92.43762460432875,74.27716849451646,35875
23,15,91.85732469499149,75.11221945137157,92.57733233482487,73.18045862412762,36711
23,16,92.06279057048638,74.61346633416458,92.81744507182175,74.37686939182453,37551
23,17,92.31687455112151,75.71072319201994,92.98926430381755,76.17148554336988,38395
23,18,91.73887100951458,75.06234413965088,93.14800356526342,74.37686939182453,39243
23,2,92.46051113385137,75.31172069825436,93.19984516190117,76.27118644067797,26155
23,3,91.95026321371425,74.0149625935162,92.57857032340847,75.47357926221336,26943
23,4,92.32562540341188,75.96009975062344,92.91668967836057,76.17148554336988,27735
23,5,92.07189817643805,75.06234413965088,92.7748646563697,75.77268195413758,28531
23,6,92.43279181607762,76.30922693266832,92.66045868814531,76.17148554336988,29331
23,7,91.78481656729235,75.26184538653366,92.68521980123563,73.97806580259221,30135
23,8,91.48360002371689,74.81296758104739,92.56617789216473,75.2741774675972,30943
23,9,91.9621174835034,75.51122194513715,92.94801330440794,76.5702891326022,31755
23,10,92.08857322965636,75.66084788029926,93.03810916876245,74.17746759720838,32571
23,11,91.84110520555284,74.91271820448878,92.79865258551992,75.2741774675972,33391
23,12,91.84513900211951,75.31172069825436,93.01513328292275,75.2741774675972,34215
24,13,92.2099262026576,74.61346633416458,92.63336099174175,74.67597208374876,35043
24,14,92.34385908166402,75.96009975062344,92.92539427725892,76.17148554336988,35875
24,15,92.45482704618529,75.51122194513715,93.28946843544344,75.77268195413758,36711
24,16,91.77985085854523,75.66084788029926,93.05606326937827,75.07477567298105,37551
24,17,92.43765791383616,75.31172069825436,92.85825104314338,76.5702891326022,38395
24,18,92.23592789842453,75.81047381546135,92.93234304013832,74.37686939182453,39243
24,2,91.59082699806956,74.76309226932668,92.93334126274382,75.97208374875373,26155
24,3,92.10655827634291,74.2643391521197,92.80466744419329,75.07477567298105,26943
24,4,92.02932439395613,75.96009975062344,92.62984838795717,74.27716849451646,27735
24,5,92.07036896910374,75.51122194513715,93.24470690281473,75.3738783649053,28531
24,6,91.97189718624328,73.56608478802993,92.41085143629479,73.97806580259221,29331
24,7,92.19387194668664,75.66084788029926,92.99517462921904,75.2741774675972,30135
24,8,91.91855900469041,74.46384039900249,92.64148598768729,76.76969092721835,30943
24,9,92.03686914814108,74.66334164588528,93.11640696058436,76.17148554336988,31755
24,10,92.0872275209876,75.21197007481297,92.27289691795598,73.97806580259221,32571
24,11,92.04477514310902,75.16209476309227,92.43320272115545,73.47956131605184,33391
24,12,91.90864519110517,74.1645885286783,92.63958395273868,74.47657028913261,34215
25,13,91.71994827997,73.96508728179552,92.63483327120511,74.8753738783649,35043
25,14,92.07783655927436,75.81047381546135,93.01620342629836,76.76969092721835,35875
25,15,92.32724188765606,75.81047381546135,93.01581239925841,75.3738783649053,36711
25,16,92.12754566783056,74.713216957606,92.70476878877147,75.67298105682951,37551
25,17,91.96211977273376,73.81546134663341,92.70731825596492,76.37088733798603,38395
25,18,92.55383075902367,75.11221945137157,93.23854724904656,76.47058823529412,39243
25,2,91.72214587746981,75.46134663341645,92.46145829065708,74.47657028913261,26155
25,3,92.40628635318468,75.06234413965088,93.16007445655029,75.57328015952145,26943
25,4,91.89089490219587,75.46134663341645,92.79958628008681,75.07477567298105,27735
25,5,92.39054874025919,75.21197007481297,92.56601105881465,75.87238285144566,28531
25,6,91.65790900931864,75.51122194513715,92.6375284303221,74.57627118644068,29331
25,7,92.48533985522236,75.71072319201994,92.75029668062784,73.87836490528414,30135
25,8,91.75258084810446,74.56359102244389,92.00582203249104,74.27716849451646,30943
25,9,91.9507197488233,74.66334164588528,93.09573098840413,74.47657028913261,31755
25,10,92.59190052738069,75.96009975062344,92.53658090674763,74.37686939182453,32571
25,11,92.3250887094848,76.00997506234414,93.2971091789166,76.47058823529412,33391
25,12,92.52570404355949,76.45885286783043,92.87618519630686,74.37686939182453,34215
26,13,91.97728526278576,75.61097256857855,92.72317152490756,72.68195413758724,35043
26,14,92.23668697623152,75.86034912718205,93.13134114579651,76.37088733798603,35875
26,15,91.90398157868209,75.06234413965088,92.75015797589771,74.57627118644068,36711
26,16,92.31281425484423,75.51122194513715,93.04137413957869,73.87836490528414,37551
26,17,92.46776622352006,74.11471321695761,92.72308485053709,75.17447657028913,38395
26,18,92.51474962427896,75.06234413965088,93.00509804439818,76.27118644067797,39243
26,2,91.70617499066516,75.31172069825436,92.34038749381132,75.47357926221336,26155
26,3,91.86642477530356,75.66084788029926,92.59546043309544,73.37986041874377,26943
26,4,92.13670323440508,74.61346633416458,92.95689575355212,74.8753738783649,27735
26,5,91.08251685106677,74.2643391521197,92.24558924754459,73.47956131605184,28531
26,6,91.67886028130921,74.51371571072319,92.62752989893544,74.77567298105683,29331
26,7,92.10332438620699,75.66084788029926,92.64344844754352,74.97507477567298,30135
26,8,92.47512219238443,76.10972568578553,93.01862760118922,76.07178464606181,30943
26,9,92.29367846844764,75.66084788029926,92.97637767632854,75.67298105682951,31755
26,10,92.23241754309976,75.31172069825436,92.81851168245261,75.17447657028913,32571
26,11,92.08526895231194,74.214463840399,93.00426084850898,75.57328015952145,33391
26,12,92.06846722631983,75.01246882793018,92.85030951841723,75.17447657028913,34215
27,13,92.38339989779854,76.25935162094764,93.3728237245282,75.2741774675972,35043
27,14,92.358859041848,75.31172069825436,93.48005597414975,73.77866400797608,35875
27,15,92.36938185747826,75.86034912718205,93.10879554108996,75.77268195413758,36711
27,16,92.17386892954593,75.96009975062344,93.04443588252073,75.67298105682951,37551
27,17,92.25504975722885,74.81296758104739,92.97357458334491,75.2741774675972,38395
27,18,92.03714909022204,75.16209476309227,93.00812879694594,75.17447657028913,39243
27,2,91.85529337699968,74.214463840399,92.74290794635334,74.57627118644068,26155
27,3,91.89388940499015,75.26184538653366,93.45831075095072,76.07178464606181,26943
27,4,92.04705095662095,75.41147132169576,92.61552103988045,75.3738783649053,27735
27,5,91.61870261184042,74.4139650872818,92.36012791918844,75.77268195413758,28531
27,6,91.99962251311659,74.713216957606,92.46096228587854,72.08374875373879,29331
27,7,92.64354605259621,75.61097256857855,92.73097253974598,75.07477567298105,30135
27,8,92.52515909625106,75.96009975062344,92.88696781886492,74.17746759720838,30943
27,9,92.43948812612918,74.713216957606,93.0176728117837,75.57328015952145,31755
27,10,91.49598265173664,74.4139650872818,92.28184097771448,75.07477567298105,32571
27,11,92.33597122146078,74.96259351620948,93.48793222017832,75.77268195413758,33391
27,12,92.33228056365358,75.36159600997506,93.01957545256246,74.77567298105683,34215
28,13,92.39900197297263,75.31172069825436,93.00840884776804,75.47357926221336,35043
28,14,92.79305709722937,76.00997506234414,93.00308857270578,74.37686939182453,35875
28,15,92.31819637649359,75.91022443890274,93.13839351472718,75.17447657028913,36711
28,16,91.85698342155197,75.36159600997506,92.58919313509627,73.57926221335993,37551
28,17,92.49691041718158,76.00997506234414,92.97599920361618,74.17746759720838,38395
28,18,92.53915425589172,76.15960099750623,93.23525431697941,75.67298105682951,39243
28,2,92.32448950920525,75.41147132169576,92.99937670778336,75.2741774675972,26155
28,3,91.77668806617359,75.16209476309227,93.01086668381011,76.86939182452642,26943
28,4,91.97866432497881,74.51371571072319,93.15951032549637,75.07477567298105,27735
28,5,92.58855317797041,75.81047381546135,93.23312225815724,76.66999002991027,28531
28,6,92.02062590242014,75.01246882793018,92.83170673789594,75.77268195413758,29331
28,7,91.9399182107052,75.51122194513715,92.08781419439258,74.57627118644068,30135
28,8,92.39536461338454,75.46134663341645,93.07836204255865,75.17447657028913,30943
28,9,92.28593232226181,74.91271820448878,92.82337553058039,75.87238285144566,31755
28,10,92.35624234251011,75.01246882793018,93.11268465895682,76.66999002991027,32571
28,11,91.91491169252387,74.66334164588528,92.6307220407228,74.8753738783649,33391
28,12,92.26245867297571,74.86284289276807,92.7881741973971,75.17447657028913,34215
29,13,92.44400358563199,75.56109725685786,92.73793385182795,75.67298105682951,35043
29,14,92.42079861819369,75.46134663341645,92.75488871926056,75.97208374875373,35875
29,15,91.82896797375372,74.96259351620948,92.61711037084144,74.57627118644068,36711
29,16,92.3971627357763,75.31172069825436,93.26372957165516,75.47357926221336,37551
29,17,92.11893114659514,74.86284289276807,93.08033947753769,75.67298105682951,38395
29,18,92.42930219817642,76.05985037406484,92.7894624888079,75.17447657028913,39243
29,2,91.69993055531943,74.46384039900249,92.6220095822186,75.67298105682951,26155
29,3,91.29677915359609,74.66334164588528,92.53730155697578,75.3738783649053,26943
29,4,92.29639463974112,74.91271820448878,92.94797959492651,75.77268195413758,27735
29,5,92.26735061663364,75.71072319201994,93.07567702420133,75.87238285144566,28531
29,6,91.51923513462535,74.214463840399,92.81560029692285,74.57627118644068,29331
29,7,92.07707400533477,74.81296758104739,93.0651539654966,76.17148554336988,30135
29,8,92.14588028186876,75.61097256857855,92.35080082188583,74.27716849451646,30943
29,9,92.28055251622052,75.56109725685786,93.00126224205313,76.17148554336988,31755
29,10,92.26287346041785,76.45885286783043,92.86164356520769,75.2741774675972,32571
29,11,91.71717787673543,75.31172069825436,92.81314337534253,74.77567298105683,33391
29,12,92.3071617360053,75.71072319201994,92.89416479669843,74.8753738783649,34215
30,13,92.51404382126516,75.76059850374065,92.59856000432698,74.27716849451646,35043
30,14,92.37428299082279,75.06234413965088,92.96023158268781,75.07477567298105,35875
30,15,92.0911123159453,75.16209476309227,92.84951241724222,74.57627118644068,36711
30,16,91.63825614445845,74.4139650872818,92.80151135038629,73.97806580259221,37551
30,17,91.9584316245335,74.51371571072319,92.67326519481361,75.17447657028913,38395
30,18,92.11485621808447,75.51122194513715,92.989721204027,76.27118644067797,39243
30,2,91.75934234734359,73.46633416458853,93.09671300743052,76.5702891326022,26155
30,3,91.58599004951465,74.76309226932668,92.32937762131917,74.47657028913261,26943
30,4,92.33918457833222,75.66084788029926,93.1908690983353,76.66999002991027,27735
30,5,91.99710027370249,74.76309226932668,92.55198597036663,74.8753738783649,28531
30,6,92.11488299975083,74.2643391521197,92.49084261341451,74.47657028913261,29331
30,7,91.28740446198552,73.31670822942642,92.31105310762976,74.37686939182453,30135
30,8,92.62070313637251,75.46134663341645,93.13825496978068,75.47357926221336,30943
30,9,92.5408286102731,75.11221945137157,93.40431404071443,75.97208374875373,31755
30,10,92.2847175441639,74.51371571072319,92.86591306520098,73.678963110668,32571
30,11,92.3085462432625,74.81296758104739,93.01544740955404,75.3738783649053,33391
30,12,92.05955660513133,75.06234413965088,93.06885301171012,76.07178464606181,34215
31,13,92.51095124821734,76.15960099750623,93.16533440697775,75.2741774675972,35043
31,14,92.25887507389696,75.81047381546135,93.13049739354872,75.67298105682951,35875
31,15,92.31500332112017,75.06234413965088,93.00507684666358,74.8753738783649,36711
31,16,92.52848480673309,76.45885286783043,92.97841606383169,74.8753738783649,37551
31,17,92.35040736862062,75.21197007481297,93.24739070155823,76.5702891326022,38395
31,18,91.46370297880712,73.91521197007481,92.00144712379051,74.77567298105683,39243
31,2,92.17054422981107,75.21197007481297,93.21494598283005,74.8753738783649,26155
31,3,91.86979059234795,74.76309226932668,93.2697803919351,73.678963110668,26943
31,4,92.5919273144202,75.46134663341645,93.14391327766972,74.67597208374876,27735
31,5,92.02963297050408,75.11221945137157,92.67241956639589,76.47058823529412,28531
31,6,92.43373002056953,75.71072319201994,92.87085310004545,75.87238285144566,29331
31,7,91.8548932816811,74.2643391521197,92.82061726956509,75.07477567298105,30135
31,8,92.03148897752045,75.11221945137157,92.60830056744793,74.0777666999003,30943
31,9,92.50041179107207,75.56109725685786,92.8635651556786,76.66999002991027,31755
31,10,91.89216848350856,74.3142144638404,92.8138011896657,74.8753738783649,32571
31,11,92.45465914306614,76.30922693266832,92.77013761973059,75.77268195413758,33391
31,12,92.18367427707445,75.46134663341645,93.16114926552747,76.37088733798603,34215
32,13,92.30081171018956,74.91271820448878,93.08847422398698,75.57328015952145,35043
32,14,92.51164876271183,76.05985037406484,92.77634623869504,75.3738783649053,35875
32,15,92.12257743340821,74.81296758104739,92.9911269090276,75.2741774675972,36711
32,16,92.4094042328871,74.61346633416458,92.93075378745048,76.37088733798603,37551
32,17,92.21616255599393,75.21197007481297,93.05289729990898,74.57627118644068,38395
32,18,92.44848112995741,75.36159600997506,93.05462635509329,75.47357926221336,39243
32,2,92.0771682594563,74.61346633416458,92.71915464632971,74.77567298105683,26155
32,3,91.4507419673,72.46882793017456,92.55663784848778,73.77866400797608,26943
32,4,92.05058238530846,75.41147132169576,92.92543595981014,78.1655034895314,27735
32,5,91.8689135280297,74.96259351620948,93.08078030173387,76.47058823529412,28531
32,6,92.2737688916342,76.40897755610972,92.90161971397605,74.67597208374876,29331
32,7,92.49300368591261,75.51122194513715,93.20666407522535,76.17148554336988,30135
32,8,92.11312278145586,74.61346633416458,92.893938300412,75.07477567298105,30943
32,9,91.80996483511183,73.96508728179552,92.51464147611583,75.47357926221336,31755
32,10,92.28204181769586,76.15960099750623,92.95842266926815,75.77268195413758,32571
32,11,91.91385944486188,73.76558603491273,92.41629726321446,74.17746759720838,33391
32,12,92.13948142992713,74.86284289276807,92.6650087495797,74.8753738783649,34215
33,13,92.03441925823965,75.31172069825436,92.9293877621914,74.27716849451646,35043
33,14,92.09909394371391,74.2643391521197,92.7448932494604,75.67298105682951,35875
33,15,91.96973391814761,75.51122194513715,92.96352767463166,75.97208374875373,36711
33,16,92.38012795852686,75.51122194513715,92.36890930915916,74.67597208374876,37551
33,17,92.56228754026331,75.71072319201994,93.05576634985522,73.678963110668,38395
33,18,91.66112259813151,74.46384039900249,92.62307354707482,73.97806580259221,39243
33,2,91.93079950060127,75.01246882793018,92.68426190919949,73.678963110668,26155
33,3,91.99889810146529,74.3640897755611,92.4283701713481,75.07477567298105,26943
33,4,91.72873540116984,75.41147132169576,92.48669186071294,74.37686939182453,27735
33,5,92.12581337299535,75.01246882793018,93.0681267197766,75.57328015952145,28531
33,6,92.4466107766655,75.21197007481297,93.00862723139946,74.37686939182453,29331
33,7,92.62136955339219,75.16209476309227,93.19477491811855,75.97208374875373,30135
33,8,92.11254897958393,74.61346633416458,92.78840166943985,75.17447657028913,30943
33,9,91.8377912718049,74.3142144638404,92.4836659995129,74.57627118644068,31755
33,10,92.2637211675962,75.16209476309227,93.45652197861284,76.07178464606181,32571
33,11,91.9579426446138,75.81047381546135,92.92405423622593,74.8753738783649,33391
33,12,92.33166999577894,75.61097256857855,92.72853923433829,75.77268195413758,34215
34,13,92.03009156634529,75.21197007481297,92.72912149316711,74.8753738783649,35043
34,14,91.80979236227927,74.46384039900249,92.91434097198238,74.97507477567298,35875
34,15,91.83547206680755,74.713216957606,92.80276568612165,74.77567298105683,36711
34,16,92.55818235999217,75.41147132169576,92.8910611264103,73.97806580259221,37551
34,17,91.86394697894038,75.01246882793018,93.09364631942714,75.77268195413758,38395
34,18,92.64567897447643,75.91022443890274,92.86599732802408,74.47657028913261,39243
34,2,91.76246320593948,74.3640897755611,92.97471917079598,74.97507477567298,26155
34,3,92.43066334981968,75.86034912718205,93.44958651997193,76.66999002991027,26943
34,4,92.33612708489937,75.06234413965088,92.98460980820148,75.97208374875373,27735
34,5,92.11654550394371,74.76309226932668,92.26077466076792,74.97507477567298,28531
34,6,92.23714318476252,74.96259351620948,93.0689856022924,76.17148554336988,29331
34,7,92.23779909463919,75.61097256857855,93.18378947767336,75.67298105682951,30135
34,8,92.41999913881449,75.91022443890274,92.71651284231048,75.97208374875373,30943
34,9,92.20813464631215,75.66084788029926,92.71563851721103,75.47357926221336,31755
34,10,92.39711627601753,75.36159600997506,92.6155022036916,76.27118644067797,32571
34,11,92.10571778846838,74.91271820448878,93.22653008031784,75.47357926221336,33391
34,12,92.32499641147346,76.35910224438904,93.02043475858781,76.27118644067797,34215
35,13,92.07250021064158,74.61346633416458,92.86786179562692,75.3738783649053,35043
35,14,92.23656233729342,75.81047381546135,92.99561990980644,74.97507477567298,35875
35,15,92.44709266969127,76.00997506234414,92.70676990834346,74.97507477567298,36711
35,16,92.5286794300022,75.61097256857855,93.41475593157837,75.67298105682951,37551
35,17,92.012739545835,75.71072319201994,93.21985129460785,76.76969092721835,38395
35,18,92.32029479855264,75.66084788029926,92.79354351198529,73.77866400797608,39243
35,2,92.3753306905968,75.56109725685786,92.60897774928712,76.07178464606181,26155
35,3,92.02083418952905,75.66084788029926,93.18327066110383,76.07178464606181,26943
35,4,92.34370794385416,76.00997506234414,92.68090543383003,74.37686939182453,27735
