idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,attention_selection,entangle,penny_or_kipu,RD,convolutional,paralel,quantum_data,q_stride,connectivity,test_auc,test_acc,val_auc,val_acc,#params
37,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.28117603864942,75.46134663341645,92.93477989089286,74.37686939182453,48871
38,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.44365475560471,75.31172069825436,93.28982274760946,75.3738783649053,48871
39,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.33498109588265,74.66334164588528,93.3659095125903,73.47956131605184,48871
40,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.52209273593147,75.36159600997506,93.17237186588326,75.2741774675972,48871
41,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.50330649859008,74.96259351620948,93.02190264868321,75.17447657028913,48871
42,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.53826800182708,75.41147132169576,92.87811980266234,75.3738783649053,48871
43,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.45145827458067,75.51122194513715,92.79262340867994,75.97208374875373,48871
44,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.4983760401209,74.76309226932668,93.27037117023251,76.66999002991027,48871
45,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.44582235820216,75.11221945137157,93.3103971699842,75.17447657028913,48871
46,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.66097119357276,75.66084788029926,93.29354228217255,75.17447657028913,48871
47,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.64219884120821,76.25935162094764,92.83501119789754,75.3738783649053,48871
48,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.92024384932961,75.61097256857855,93.28808300333034,76.66999002991027,48871
49,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.46159227963076,74.91271820448878,92.89837870588322,74.27716849451646,48871
