idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
14,0.002,16,0.25,4,6,32,4,1e-07,90.64386432784197,71.571072319202,91.3157696094981,74.77567298105683
14,0.002,16,0.3,4,4,32,4,1e-07,89.8738304544652,72.46882793017456,91.12040489330016,74.17746759720838
14,0.002,16,0.3,4,6,32,4,1e-07,90.14414680474789,72.01995012468828,91.11427263858,72.38285144566301
15,0.002,16,0.25,4,4,32,4,1e-07,90.7693787489426,73.16708229426435,91.30879777954698,74.67597208374876
15,0.002,16,0.25,4,6,32,4,1e-07,90.1378813068461,69.32668329177058,91.43262460269001,69.99002991026919
15,0.002,16,0.3,4,4,32,4,1e-07,90.29964395862908,71.12219451371571,90.39140892442865,70.08973080757727
15,0.002,16,0.3,4,6,32,4,1e-07,90.4571055147268,69.87531172069825,91.68139370676765,73.47956131605184
16,0.002,16,0.25,4,4,32,4,1e-07,90.77747070539931,71.07231920199501,91.4574957485945,72.58225324027916
16,0.002,16,0.25,4,6,32,4,1e-07,91.47616715913152,73.01745635910224,91.8421032331512,73.97806580259221
16,0.002,16,0.3,4,4,32,4,1e-07,90.34375708061013,71.571072319202,91.36817442450365,73.08075772681954
16,0.002,16,0.3,4,6,32,4,1e-07,89.43197278030775,68.2793017456359,91.19918989380984,71.08673978065802
17,0.002,16,0.25,4,4,32,4,1e-07,91.05999665956028,72.21945137157107,91.65927486344498,73.57926221335993
17,0.002,16,0.25,4,6,32,4,1e-07,90.64167540577544,73.26683291770574,91.45514947395233,73.47956131605184
17,0.002,16,0.3,4,4,32,4,1e-07,90.47160803386649,70.97256857855362,91.29310558127773,72.58225324027916
17,0.002,16,0.3,4,6,32,4,1e-07,90.06059331824721,71.77057356608478,91.23453367073687,72.38285144566301
18,0.002,16,0.25,4,4,32,4,1e-07,90.60015646483967,71.4214463840399,91.06813933429606,71.68494516450647
18,0.002,16,0.25,4,6,32,4,1e-07,90.03997170857865,71.4214463840399,91.68487477951149,72.98105682951147
18,0.002,16,0.3,4,4,32,4,1e-07,90.21867124827929,73.11720698254364,91.78581800437655,74.77567298105683
18,0.002,16,0.3,4,6,32,4,1e-07,90.72573194197889,72.11970074812967,91.34733027736442,72.78165503489531
19,0.002,16,0.25,4,4,32,4,1e-07,91.26722264070433,72.31920199501248,91.85670123323584,73.678963110668
19,0.002,16,0.25,4,6,32,4,1e-07,90.88054249683759,72.81795511221945,91.79042673635685,72.88135593220339
19,0.002,16,0.3,4,4,32,4,1e-07,90.25145319917839,70.42394014962593,91.1346437239415,70.58823529411765
19,0.002,16,0.3,4,6,32,4,1e-07,89.61862407637699,71.12219451371571,91.18991482545002,72.58225324027916
