idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
12,0.001,8,0.005,4,4,6,6,1e-07,90.58897425042235,74.0149625935162,91.35205413813564,73.97806580259221
12,0.001,8,0.005,4,4,8,6,1e-07,90.22445663820457,73.06733167082294,91.57449032795546,74.57627118644068
12,0.001,8,0.005,4,4,12,6,1e-07,90.76299553730856,73.71571072319202,92.32655355156412,73.678963110668
13,0.001,8,0.005,4,4,6,6,1e-07,90.03429599658922,72.26932668329177,91.55097920125937,72.58225324027916
13,0.001,8,0.005,4,4,8,6,1e-07,90.35056841363325,73.21695760598503,91.67726122233884,73.47956131605184
13,0.001,8,0.005,4,4,12,6,1e-07,91.0814079732682,74.66334164588528,91.74706985910444,73.08075772681954
14,0.001,8,0.005,4,4,6,6,1e-07,89.98642992306458,72.31920199501248,91.57696293156486,73.678963110668
14,0.001,8,0.005,4,4,8,6,1e-07,90.37248932548844,73.71571072319202,91.68198591446861,75.67298105682951
14,0.001,8,0.005,4,4,12,6,1e-07,90.7472987028128,72.91770573566085,92.24377571562394,75.17447657028913
15,0.001,8,0.005,4,4,6,6,1e-07,90.40318203672157,72.96758104738154,91.98221511723156,74.8753738783649
15,0.001,8,0.005,4,4,8,6,1e-07,90.12787617932607,72.51870324189527,92.04076015319515,74.97507477567298
15,0.001,8,0.005,4,4,12,6,1e-07,90.29174536560298,72.81795511221945,92.09112053843592,73.47956131605184
16,0.001,8,0.005,4,4,6,6,1e-07,90.59911210039957,73.16708229426435,92.25137592045682,75.17447657028913
16,0.001,8,0.005,4,4,8,6,1e-07,90.87046136512885,72.91770573566085,91.8746735918333,73.87836490528414
16,0.001,8,0.005,4,4,12,6,1e-07,90.15113516399303,72.86783042394015,91.58106447410793,72.88135593220339
17,0.001,8,0.005,4,4,6,6,1e-07,90.65180134159925,73.26683291770574,92.5973304396855,75.67298105682951
17,0.001,8,0.005,4,4,8,6,1e-07,90.88620162076482,73.26683291770574,92.07830244704756,75.17447657028913
17,0.001,8,0.005,4,4,12,6,1e-07,90.93725692453276,72.56857855361596,92.11818070208095,74.27716849451646
18,0.001,8,0.005,4,4,6,6,1e-07,90.3262450473389,72.46882793017456,92.28610684562372,74.0777666999003
18,0.001,8,0.005,4,4,8,6,1e-07,90.28724383637523,73.01745635910224,92.64832899617622,75.2741774675972
18,0.001,8,0.005,4,4,12,6,1e-07,90.56438076726127,72.41895261845387,91.32067958604527,73.28015952143569
19,0.001,8,0.005,4,4,6,6,1e-07,90.8114790067012,73.01745635910224,92.24557104639173,74.17746759720838
19,0.001,8,0.005,4,4,8,6,1e-07,89.95935761003125,70.92269326683291,91.76502918293055,73.08075772681954
19,0.001,8,0.005,4,4,12,6,1e-07,90.38376877290908,73.36658354114714,91.72553278378126,73.87836490528414
