idx,dropout,lr,quantum_data,test_auc,test_acc,val_auc,val_acc,#params,RD
42,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.32322027894091,72.46882793017456,92.41290142971802,74.17746759720838,1573779,1
42,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.99417759517654,70.27431421446384,89.71346210566242,62.811565304087736,1028787,1
42,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.49695102142292,73.96508728179552,92.12614090239249,71.08673978065802,284403,1
42,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.53935111505767,75.26184538653366,92.47466532413868,72.28315054835494,85011,1
42,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.37060115210642,75.41147132169576,93.15051297994795,75.07477567298105,85011,1
43,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.22477640322526,72.81795511221945,91.64095729861084,74.97507477567298,2510523,2
43,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.15987542926138,73.81546134663341,92.34875315927621,74.67597208374876,1573779,1
43,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.57977950481359,69.02743142144638,90.12559567611088,59.82053838484547,1028787,1
43,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.01909797057995,73.81546134663341,91.71444852071153,73.678963110668,284403,1
43,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.22296741462108,73.66583541147132,92.33784356269118,72.58225324027916,85011,1
43,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.1760757291269,74.3640897755611,92.9150942863053,73.77866400797608,85011,1
44,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.04103942527816,72.61845386533666,91.6732185994414,73.08075772681954,2510523,2
44,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,90.8936685185975,73.76558603491273,91.77734038113759,70.7876370887338,1573779,1
44,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.76541292965477,68.17955112219451,89.30383543008189,61.3160518444666,1028787,1
44,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.30558417874,74.61346633416458,92.36194677571082,74.0777666999003,284403,1
44,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.16486342517621,75.01246882793018,92.06627902750671,74.17746759720838,85011,1
44,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.25238619584673,74.46384039900249,92.8340077771845,74.37686939182453,85011,1
45,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.95086255395748,71.571072319202,91.5667929984728,72.28315054835494,2510523,2
45,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.59105970486358,74.81296758104739,92.28075662811722,74.0777666999003,1573779,1
45,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,86.3411950802304,65.9850374064838,88.15272433116766,56.729810568295115,1028787,1
45,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.08621213238447,74.214463840399,92.10698224786228,73.28015952143569,284403,1
45,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.3249776565728,72.76807980049875,92.33776134165727,73.678963110668,85011,1
45,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.26274862977561,74.713216957606,92.82607750790498,73.97806580259221,85011,1
46,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.9265019245855,74.06483790523691,91.7060102564025,73.37986041874377,2510523,2
46,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.59564951988314,74.51371571072319,92.50558991577574,73.18045862412762,1573779,1
46,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.45842019710003,68.92768079800499,89.90338123312685,61.216350947158524,1028787,1
46,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.46480935301682,75.16209476309227,92.44047406477412,74.57627118644068,284403,1
46,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.36474714979727,73.76558603491273,92.21461467141151,73.678963110668,85011,1
46,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.09232398607986,74.713216957606,92.72266629179936,75.87238285144566,85011,1
47,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.3067999933525,73.26683291770574,91.36851912331045,74.17746759720838,2510523,2
47,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.1563448508703,73.06733167082294,92.72954557759593,74.17746759720838,1573779,1
47,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.40455878634926,60.44887780548629,88.73322521874509,55.1345962113659,1028787,1
47,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.69108947115318,73.46633416458853,91.98881060553387,72.88135593220339,284403,1
47,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,90.99114569035154,73.91521197007481,91.584034732109,72.98105682951147,85011,1
47,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,91.79407309077529,74.81296758104739,92.88211520132104,75.3738783649053,85011,1
48,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.6095952346593,73.91521197007481,92.23563378755047,74.8753738783649,2510523,2
48,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.58162510767302,72.26932668329177,92.59627093311326,71.88434695912264,1573779,1
48,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.41641329838599,68.52867830423939,89.00868857635848,67.29810568295115,1028787,1
48,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.28227175731494,74.46384039900249,92.18777166398695,69.79062811565304,284403,1
48,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.4133640993973,74.46384039900249,92.5763041170697,74.27716849451646,85011,1
48,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.21539869086779,74.713216957606,92.95856089655634,75.07477567298105,85011,1
49,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.2407923773206,72.56857855361596,91.7194282775496,73.47956131605184,2510523,2
49,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.32469543708606,74.4139650872818,92.27887015228067,73.678963110668,1573779,1
49,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.83237356035069,70.22443890274315,89.38801487275887,65.40378863409771,1028787,1
49,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.4407397425644,73.91521197007481,92.49664977509754,74.37686939182453,284403,1
49,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,90.90236107922328,72.71820448877806,91.93222020180515,70.28913260219342,85011,1
49,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.21626862851664,74.76309226932668,93.00600487021401,75.07477567298105,85011,1
