idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
23,0.001,8,0.005,4,3,1,6,1e-07,90.51586685800169,72.96758104738154,92.24946313760157,73.77866400797608
23,0.001,8,0.005,4,4,1,6,1e-07,89.84465396629867,72.51870324189527,91.72727306804217,73.97806580259221
23,0.002,8,0.005,2,3,1,6,1e-07,90.79476413267231,74.4139650872818,91.58617301514317,74.57627118644068
23,0.002,8,0.005,2,4,1,6,1e-07,90.66410693875592,73.11720698254364,91.97429774799612,73.37986041874377
23,0.002,8,0.005,4,3,1,6,1e-07,90.67000085633865,74.06483790523691,91.8804214917689,74.17746759720838
23,0.002,8,0.005,4,4,1,6,1e-07,90.5009653559684,74.713216957606,92.04964598594485,74.0777666999003
24,0.001,8,0.005,2,3,1,6,1e-07,91.06007849367597,73.11720698254364,91.56578421277653,74.57627118644068
24,0.001,8,0.005,2,4,1,6,1e-07,90.56708981813718,73.86533665835412,91.84906750392997,75.47357926221336
24,0.001,8,0.005,4,3,1,6,1e-07,90.6371196804705,73.21695760598503,91.64436439490105,72.88135593220339
24,0.001,8,0.005,4,4,1,6,1e-07,90.27791440369181,71.52119700748129,92.08838724019434,73.57926221335993
24,0.002,8,0.005,2,3,1,6,1e-07,90.36531564166752,73.36658354114714,91.71824980026938,73.08075772681954
24,0.002,8,0.005,2,4,1,6,1e-07,90.65673480963349,73.56608478802993,91.78179090546152,74.8753738783649
24,0.002,8,0.005,4,3,1,6,1e-07,91.27944936358796,74.06483790523691,92.25013510435204,74.57627118644068
24,0.002,8,0.005,4,4,1,6,1e-07,89.36887069263832,72.61845386533666,92.22948373419443,73.87836490528414
25,0.001,8,0.005,2,3,1,6,1e-07,89.93811290643023,73.51620947630923,91.30131833933937,74.27716849451646
25,0.001,8,0.005,2,4,1,6,1e-07,90.01330790535575,72.51870324189527,91.65245703753567,74.37686939182453
25,0.001,8,0.005,4,3,1,6,1e-07,90.19131769631684,72.26932668329177,91.90958870920215,74.57627118644068
25,0.001,8,0.005,4,4,1,6,1e-07,90.65077659874888,73.66583541147132,92.08203664609312,75.17447657028913
25,0.002,8,0.005,2,3,1,6,1e-07,90.55674751218027,73.56608478802993,91.73013965206366,73.77866400797608
25,0.002,8,0.005,2,4,1,6,1e-07,91.11284007382953,73.11720698254364,92.3312893080989,75.07477567298105
25,0.002,8,0.005,4,3,1,6,1e-07,90.24280921245665,72.46882793017456,91.34715176565564,74.97507477567298
25,0.002,8,0.005,4,4,1,6,1e-07,89.90004098193776,72.01995012468828,91.93924063249706,75.07477567298105
26,0.001,8,0.005,2,3,1,6,1e-07,90.2496635391287,73.01745635910224,91.11856113722297,72.78165503489531
26,0.001,8,0.005,2,4,1,6,1e-07,90.23525859237849,73.36658354114714,91.97959350205255,75.2741774675972
26,0.001,8,0.005,4,3,1,6,1e-07,89.81566120490186,72.66832917705736,91.47622024072429,74.27716849451646
26,0.001,8,0.005,4,4,1,6,1e-07,90.40497855251219,73.86533665835412,91.67663449875232,75.87238285144566
26,0.002,8,0.005,2,3,1,6,1e-07,88.92817308827458,70.67331670822942,91.5387879006948,73.47956131605184
26,0.002,8,0.005,2,4,1,6,1e-07,90.752637815945,73.21695760598503,92.14364452974434,74.37686939182453
26,0.002,8,0.005,4,3,1,6,1e-07,90.5880159390417,71.2718204488778,91.9094718995188,75.2741774675972
26,0.002,8,0.005,4,4,1,6,1e-07,90.18675035222691,73.36658354114714,92.57972511727222,75.17447657028913
27,0.001,8,0.005,2,3,1,6,1e-07,89.92968136195613,71.2718204488778,90.97040976568842,73.47956131605184
27,0.001,8,0.005,2,4,1,6,1e-07,90.63650753568511,73.16708229426435,91.46146586006887,73.97806580259221
27,0.001,8,0.005,4,3,1,6,1e-07,90.02634331095958,73.01745635910224,91.34197059826411,73.77866400797608
27,0.001,8,0.005,4,4,1,6,1e-07,90.57598294856905,74.86284289276807,91.5425950927044,74.8753738783649
27,0.002,8,0.005,2,3,1,6,1e-07,90.01831721479282,71.97007481296758,91.40263842202839,72.98105682951147
27,0.002,8,0.005,2,4,1,6,1e-07,90.25933305617016,74.214463840399,91.92146826032365,74.57627118644068
27,0.002,8,0.005,4,3,1,6,1e-07,89.51007958820243,73.01745635910224,92.01321928230654,73.97806580259221
27,0.002,8,0.005,4,4,1,6,1e-07,89.70955342350616,68.87780548628429,91.50477194232721,73.97806580259221
28,0.001,8,0.005,2,3,1,6,1e-07,90.18204601668546,73.21695760598503,91.76937174064116,73.37986041874377
28,0.001,8,0.005,2,4,1,6,1e-07,89.79727374590028,73.16708229426435,91.42551089000649,74.67597208374876
28,0.001,8,0.005,4,3,1,6,1e-07,90.8042065843581,73.66583541147132,91.82832744268985,74.47657028913261
28,0.001,8,0.005,4,4,1,6,1e-07,90.82647418123719,73.26683291770574,92.00405679121299,73.57926221335993
28,0.002,8,0.005,2,3,1,6,1e-07,89.42376310077435,70.72319201995012,90.85299939725802,73.37986041874377
28,0.002,8,0.005,2,4,1,6,1e-07,90.14142765830749,73.36658354114714,91.79371831763748,73.678963110668
28,0.002,8,0.005,4,3,1,6,1e-07,90.41036378625301,73.81546134663341,92.12466452552567,74.8753738783649
28,0.002,8,0.005,4,4,1,6,1e-07,90.06383198055036,72.71820448877806,90.79327064583467,73.28015952143569
29,0.001,8,0.005,2,3,1,6,1e-07,89.81651626298569,71.67082294264338,91.50943873202372,72.68195413758724
29,0.001,8,0.005,2,4,1,6,1e-07,89.88375392065302,72.16957605985037,91.1015823276731,72.68195413758724
29,0.001,8,0.005,4,3,1,6,1e-07,90.61852110050562,71.77057356608478,91.41100326222096,73.97806580259221
29,0.001,8,0.005,4,4,1,6,1e-07,90.24544972198487,72.41895261845387,91.98377335324646,72.98105682951147
29,0.002,8,0.005,2,3,1,6,1e-07,90.04374028925322,74.0149625935162,92.08899592082999,73.37986041874377
29,0.002,8,0.005,2,4,1,6,1e-07,90.38929701249366,72.51870324189527,91.0889366744956,71.5852442671984
29,0.002,8,0.005,4,3,1,6,1e-07,90.05140838271515,73.51620947630923,92.07460179754588,73.57926221335993
29,0.002,8,0.005,4,4,1,6,1e-07,90.48074507148145,72.96758104738154,91.95032955648796,74.57627118644068
