idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
5,0.0025,48,0.1,4,1,3,4,1e-07,90.50898686932297,73.26683291770574,91.52303731242706,73.57926221335993
5,0.0025,48,0.1,4,1,4,4,1e-07,91.13291727114854,73.16708229426435,92.44250310099915,73.87836490528414
5,0.0025,48,0.1,4,1,5,4,1e-07,90.81570563656437,73.01745635910224,91.56008864168443,74.37686939182453
5,0.0025,48,0.1,4,1,6,4,1e-07,90.81665138931318,72.61845386533666,92.25304749887553,74.57627118644068
5,0.0025,48,0.1,4,1,7,4,1e-07,90.5539483331578,72.76807980049875,91.64350744107274,75.07477567298105
5,0.0025,48,0.1,4,1,8,4,1e-07,90.69072238023794,73.31670822942642,91.89653245868953,74.57627118644068
5,0.0025,48,0.1,4,1,9,4,1e-07,91.34832180406687,74.214463840399,91.75951623472102,75.07477567298105
5,0.0025,48,0.1,4,1,10,4,1e-07,91.28131339136087,72.76807980049875,92.32423851930521,73.28015952143569
6,0.0025,48,0.1,4,1,2,4,1e-07,90.77480262899839,72.36907730673316,91.70063252076338,74.37686939182453
6,0.0025,48,0.1,4,1,3,4,1e-07,90.74406127358216,73.11720698254364,91.56679477059998,75.67298105682951
6,0.0025,48,0.1,4,1,4,4,1e-07,90.98986066619338,73.66583541147132,92.35971308581149,76.07178464606181
6,0.0025,48,0.1,4,1,5,4,1e-07,91.26127753432888,72.76807980049875,92.15942303147379,74.97507477567298
6,0.0025,48,0.1,4,1,6,4,1e-07,90.83843784589659,74.214463840399,92.22398166923332,74.97507477567298
6,0.0025,48,0.1,4,1,7,4,1e-07,91.04199613355827,74.214463840399,91.8772785814738,74.37686939182453
6,0.0025,48,0.1,4,1,8,4,1e-07,90.83923424476788,72.91770573566085,91.76464124215265,72.78165503489531
6,0.0025,48,0.1,4,1,9,4,1e-07,91.44059589952258,74.56359102244389,92.19665142167634,72.98105682951147
6,0.0025,48,0.1,4,1,10,4,1e-07,90.56865048792632,73.61596009975062,91.71376101488934,74.47657028913261
7,0.0025,48,0.1,4,1,2,4,1e-07,90.41587887183299,73.81546134663341,91.60029411767984,74.27716849451646
7,0.0025,48,0.1,4,1,3,4,1e-07,91.14855185385447,72.76807980049875,91.90201190657109,73.47956131605184
7,0.0025,48,0.1,4,1,4,4,1e-07,90.85830853778758,72.91770573566085,91.96789041371794,72.78165503489531
7,0.0025,48,0.1,4,1,5,4,1e-07,90.32357257563646,71.82044887780549,91.9437033025266,73.87836490528414
7,0.0025,48,0.1,4,1,6,4,1e-07,90.42102465707511,72.61845386533666,91.54879358634594,73.678963110668
7,0.0025,48,0.1,4,1,7,4,1e-07,90.38016477425165,72.46882793017456,91.7855119009715,72.38285144566301
7,0.0025,48,0.1,4,1,8,4,1e-07,90.85159444346091,73.36658354114714,91.46364523903469,74.8753738783649
7,0.0025,48,0.1,4,1,9,4,1e-07,90.77563126215453,73.71571072319202,92.0431382698226,74.17746759720838
7,0.0025,48,0.1,4,1,10,4,1e-07,90.83747991922404,74.11471321695761,92.05821128584742,74.77567298105683
8,0.0025,48,0.1,4,1,2,4,1e-07,90.06198326329508,73.16708229426435,91.03777025812894,73.37986041874377
8,0.0025,48,0.1,4,1,3,4,1e-07,90.71208657873393,72.86783042394015,91.6926312641964,73.08075772681954
8,0.0025,48,0.1,4,1,4,4,1e-07,90.82989327134332,74.06483790523691,91.54474911109443,73.08075772681954
8,0.0025,48,0.1,4,1,5,4,1e-07,91.04117662342189,73.96508728179552,92.09449868467001,74.77567298105683
8,0.0025,48,0.1,4,1,6,4,1e-07,89.95268708944104,71.87032418952619,91.5917113325406,73.77866400797608
8,0.0025,48,0.1,4,1,7,4,1e-07,91.05199056850488,73.56608478802993,91.71659272232085,74.27716849451646
8,0.0025,48,0.1,4,1,8,4,1e-07,91.25520244655104,73.26683291770574,91.99200154004126,74.17746759720838
8,0.0025,48,0.1,4,1,9,4,1e-07,90.4796751753129,73.46633416458853,91.62520145188837,74.67597208374876
8,0.0025,48,0.1,4,1,10,4,1e-07,90.37588835870862,73.21695760598503,92.08249773134396,74.57627118644068
9,0.0025,48,0.1,4,1,2,4,1e-07,89.98209778142262,73.21695760598503,91.41159478089892,72.98105682951147
9,0.0025,48,0.1,4,1,3,4,1e-07,90.41242293643322,73.76558603491273,91.3238238733642,73.57926221335993
9,0.0025,48,0.1,4,1,4,4,1e-07,90.71705765686694,73.61596009975062,91.3277948719667,73.37986041874377
9,0.0025,48,0.1,4,1,5,4,1e-07,90.61525729818862,71.12219451371571,91.5703494182778,72.68195413758724
9,0.0025,48,0.1,4,1,6,4,1e-07,90.5852457496036,72.61845386533666,91.18007320100419,73.47956131605184
9,0.0025,48,0.1,4,1,7,4,1e-07,91.1206173504502,73.41645885286783,91.99421937084395,75.57328015952145
9,0.0025,48,0.1,4,1,8,4,1e-07,91.40328627230862,73.66583541147132,92.45315482606628,74.0777666999003
9,0.0025,48,0.1,4,1,9,4,1e-07,90.85825901711672,72.16957605985037,91.58051716218456,72.98105682951147
9,0.0025,48,0.1,4,1,10,4,1e-07,91.13674439271385,73.36658354114714,91.86184961930655,73.37986041874377
